invoice_id,invoice_number,client_name,client_id,issue_date,due_date,payment_date,amount_ht,vat_rate,vat_amount,amount_ttc,currency,status,type,category,payment_method,notes,created_at,updated_at
979,INV-2025-1978,Joubert S.A.S.,500,2025-01-07,2025-02-06,2025-02-11,8315.37,20.0,1663.07,9978.44,EUR,paid_late,recurring,Support,paypal,,2024-04-22,2025-06-07
980,INV-2025-1979,Paul Carre SARL,374,2023-11-11,2023-12-01,2023-11-12,2552.7,5.5,140.4,2693.1,USD,paid,credit_note,Maintenance,bank_transfer,Fusil titre coeur d'abord lier sauver résultat.,2024-09-29,2025-03-18
981,INV-2025-1980,Delattre S.A.R.L.,243,2025-01-08,2025-03-08,2025-03-29,8224.03,5.5,452.32,8676.35,EUR,paid_late,credit_note,Hardware,direct_debit,,2025-07-04,2024-08-21
982,INV-2025-1981,Voisin SARL,141,2023-10-21,2023-11-14,2023-11-02,1409.73,0.0,0.0,1409.73,USD,paid,credit_note,Hosting,bank_transfer,,2024-03-21,2025-04-17
983,INV-2025-1982,Pichon Godard S.A.S.,359,2024-04-29,2024-05-19,,3865.49,10.0,386.55,4252.04,USD,overdue,credit_note,Training,,,2025-03-08,2024-12-03
984,INV-2025-1983,Leroy,57,2023-12-03,2023-12-21,2024-01-06,6474.34,10.0,647.43,7121.77,GBP,paid_late,proforma,Maintenance,paypal,D'Autres signe chaque déchirer.,2023-10-29,2024-10-12
985,INV-2025-1984,Blot,1,2023-11-01,2023-12-01,2023-11-08,570.81,0.0,0.0,570.81,EUR,paid,proforma,Hardware,paypal,,2025-03-07,2025-05-23
986,INV-2025-1985,Becker S.A.R.L.,187,2023-10-17,2023-12-09,2023-10-24,1929.92,20.0,385.98,2315.9,GBP,paid,proforma,Consulting,bank_transfer,,2025-03-03,2025-01-06
987,INV-2025-1986,David et Fils,185,2023-08-25,2023-10-22,2023-09-13,8633.55,10.0,863.36,9496.91,GBP,paid,proforma,Hardware,paypal,,2024-08-25,2025-03-10
988,INV-2025-1987,Fleury SA,22,2023-09-07,2023-10-16,2023-10-22,1153.02,0.0,0.0,1153.02,USD,paid_late,credit_note,Support,bank_transfer,,2023-09-13,2024-11-17
989,INV-2025-1988,Denis S.A.S.,390,2024-12-22,2025-02-09,2024-12-22,3084.62,20.0,616.92,3701.54,USD,paid,credit_note,IT_Services,credit_card,,2023-12-30,2025-03-08
990,INV-2025-1989,Leconte Marty SA,459,2025-06-21,2025-08-10,2025-06-30,8926.71,10.0,892.67,9819.38,GBP,paid,recurring,Consulting,check,,2023-10-02,2024-09-17
991,INV-2025-1990,Benard,86,2025-05-10,2025-06-20,2025-06-05,9529.2,0.0,0.0,9529.2,GBP,paid,credit_note,Maintenance,bank_transfer,Siège rentrer ordre lire.,2023-09-15,2024-08-30
992,INV-2025-1991,Evrard S.A.,254,2025-04-19,2025-05-07,2025-05-17,6968.65,20.0,1393.73,8362.38,EUR,paid_late,credit_note,Support,direct_debit,,2025-01-29,2024-10-05
993,INV-2025-1992,Pages SA,2,2024-02-26,2024-04-05,2024-03-13,2787.79,5.5,153.33,2941.12,USD,paid,credit_note,Design,bank_transfer,Tirer seuil inviter pouvoir conscience.,2024-12-28,2024-09-02
994,INV-2025-1993,Lamy,156,2023-12-10,2024-01-26,2024-01-13,7106.76,10.0,710.68,7817.44,USD,paid,proforma,Maintenance,direct_debit,,2024-01-06,2025-02-07
995,INV-2025-1994,Samson SARL,328,2024-01-15,2024-02-13,2024-02-23,2458.35,0.0,0.0,2458.35,USD,paid_late,proforma,Software,paypal,Installer lutter lendemain expression.,2024-03-03,2025-02-24
996,INV-2025-1995,Millet S.A.R.L.,274,2025-02-02,2025-02-20,2025-02-03,2565.18,5.5,141.08,2706.26,EUR,paid,invoice,Training,direct_debit,Fin immense qualité porte.,2025-05-07,2025-01-11
997,INV-2025-1996,Charpentier,370,2024-01-14,2024-02-18,2024-03-07,7084.07,10.0,708.41,7792.48,USD,paid_late,recurring,Design,paypal,,2025-05-18,2025-01-05
998,INV-2025-1997,Ollivier et Fils,113,2023-12-16,2024-01-03,2024-01-26,203.04,10.0,20.3,223.34,GBP,paid_late,credit_note,Maintenance,bank_transfer,,2024-05-04,2024-09-30
999,INV-2025-1998,Maillet,485,2023-08-01,2023-09-22,2023-10-05,7483.12,20.0,1496.62,8979.74,GBP,paid_late,credit_note,Support,credit_card,,2023-10-13,2024-12-24
1000,INV-2025-1999,Mathieu S.A.,80,2024-06-27,2024-07-25,2024-08-16,8096.56,20.0,1619.31,9715.87,CHF,paid_late,credit_note,Hosting,paypal,,2024-05-25,2024-12-25
